t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
1.396507999746829,4.838040765848577,2.7291875136751407,1.8331864834306943,11.172924384057465,11.976176450751202,-0.8150116676353449,0.48590972249064956,0.00623558224191509,-0.3943039430386275,0.7799854227542425,-3.7415864254497286,-5.399182745849895,-0.13856821237658748,6.8647360761772145,6.303216773565059,6.878994391817009,6.878998048759996
1.4205463771160567,5.1066197385103935,3.0170753626387445,1.8135949254037718,10.888539185806746,11.503175055336333,-0.5261920787030603,0.46046772197827013,0.035546069871647074,-0.4594721898136908,0.758677310217152,-1.7294604119180639,-3.2629194571483495,-0.03296679923923555,6.824238342561129,6.684274015158984,6.878996145530152,6.878998314613016
1.4445847544852843,5.368362552458425,3.293593025563232,1.8009461216471914,10.603839425058023,10.940328864060945,-0.3184331154709343,0.44305155424402715,0.05585505848470849,-0.492801733841636,0.7468145579215926,-1.2265853268407128,-2.362388341077506,-0.006644822593120283,6.8420093441443814,6.75362048512225,6.878997117733167,6.878998530351041
1.468623131854512,5.62326164612069,3.5565807793409703,1.7932915062506503,10.330577658156258,10.332643932018435,-0.16123342735402466,0.42972216860260926,0.07053166019029139,-0.5161231575911708,0.7375506958314751,-0.908135663623918,-1.776799571354262,0.009977758301090045,6.8529117747418935,6.7941218049909216,6.878997721219163,6.8789987042219165
1.4926615092237396,5.8715919703095665,3.804960773400691,1.7894157162793793,10.067426913517298,9.695609401255608,-0.04264246478262752,0.41926084332766944,0.08150678849833591,-0.5332057020038417,0.7302524686927162,-0.6958514827217599,-1.3768470283688647,0.021033906293410922,6.859949151536796,6.819381516007368,6.878998127175052,6.87899884543776
1.5166998865929673,6.113596577593821,4.038027491012706,1.7883906606189806,9.812869402117704,9.038314848900722,0.04595888362219058,0.41086348062228617,0.08993465392921127,-0.5461781002382688,0.7244255939252943,-0.5490845591474214,-1.0934417652217112,0.028663121656568452,6.864851437162144,6.835811852250675,6.878998416942793,6.878998961580811
1.540738263962195,6.34948203535688,4.255293914132476,1.789495437606959,9.565534720037757,8.366424493818817,0.11082182263856323,0.4039857044758705,0.09654513787298333,-0.5563294616195006,0.7197027977343535,-0.44384554180846697,-0.8869738239203429,0.034124347382156764,6.868288295334623,6.846846138338597,6.878998633279325,6.878999058386587
1.5647766413314226,6.579421968695604,4.456409183346043,1.7921594144002901,9.324267165488823,7.683646943945002,0.15653646738543875,0.3982463619291984,0.10182712946862854,-0.564475049527695,0.7158205008067847,-0.36601950427513896,-0.7326742069520129,0.03815678566838411,6.870733031078464,6.854480565427217,6.878998800532603,6.878999140106972
1.5888150187006502,6.803562221511129,4.641111588156507,1.7959222970753466,9.088126599045427,6.992503959549822,0.18653386951092268,0.3933760886547402,0.10611473522904988,-0.5711501124366797,0.7125885663591567,-0.30694542437303923,-0.6146968476744689,0.041213240984787666,6.8725022243562695,6.859908281855773,6.878998933482664,6.8789992098991934
1.6128533960698779,7.0220260382783035,4.809200037091985,1.8004062686227917,8.856354888632882,6.294769294223755,0.20342801145490091,0.38918152567367276,0.10964152393774829,-0.5767181723002271,0.7098680342445262,-0.26110745045332195,-0.5226469193931005,0.04358166819667942,6.8738088189788185,6.863862030666437,6.878999041577537,6.878999270130788
1.6368917734391055,7.234918439207072,4.960516076838764,1.8052963479296156,8.628339071309261,5.591728255833484,0.20924736101969507,0.3855213918581689,0.11257451366242952,-0.5814337255469627,0.7075556925713861,-0.22485764933187832,-0.4495425200542052,0.04545226748354986,6.874808760690015,6.866803265377437,6.878999131118152,6.878999322599917
1.6609301508083332,7.442329709872864,5.094932150798665,1.8103263149573214,8.403579691695487,4.884336499113166,0.2055930415440239,0.3822905001336124,0.1150358676169623,-0.5854797225369446,0.7055736794764039,-0.1956472725765953,-0.39062902575273784,0.046957784567179556,6.875614538284933,6.8690303260352366,6.8789992064574,6.878999368690851
1.6849685281775608,7.644338129754227,5.212343674762641,1.815268438074443,8.181666094666655,4.173320674600958,0.19374847350003663,0.3794086433990673,0.11711752793189392,-0.5889904766241989,0.7038627596493198,-0.17159696436813057,-0.3426333858732197,0.048196013620778286,6.876263344916084,6.870766802783025,6.8789992706962515,6.878999409483294
1.7090069055467885,7.841012106846844,5.3126635320215,1.819925836995147,7.962259168149395,3.459244298765865,0.17475689529785124,0.37681283575926217,0.11889117483596458,-0.592066098518183,0.7023778971063027,-0.1514993993303074,-0.3032226905026537,0.049229694454962544,6.876688547677467,6.872224087909352,6.878999326109706,6.878999445829405
1.7330452829160161,8.032411897442408,5.395818151887585,1.8241267091921882,7.745080459760789,2.742551956949619,0.14947742594782884,0.37445277445987635,0.12041349964520429,-0.594783657046027,0.7010835257811083,-0.13515002838448317,-0.2705857937366519,0.05006928035236094,6.876732355046045,6.8733710804627375,6.878999374414151,6.878999478411106
1.7570836602852438,8.218591064289157,5.461744650783455,1.8277199039653025,7.529904264613237,2.023606272166027,0.11862202353945604,0.37228957109463995,0.12172655747078259,-0.5972087056867351,0.6999463424739204,-0.1228017444680526,-0.24223070570143926,0.05070139873706231,6.875713990027709,6.873077019219523,6.878999416925132,6.878999507791438
1.7811220376544714,8.399597744556079,5.510388862000522,1.8305713849314516,7.316552338615875,1.3027510833998286,0.0827649017382967,0.3703019318224559,0.12285029175163505,-0.5993965750392616,0.6989334954003515,-0.11308648379503071,-0.20913397138144024,0.05119730343844912,6.804523939232486,6.802181774041575,6.878999454624983,6.878999534447283
1.805160415023699,8.57547579071345,5.541704884161478,1.8325609188723635,7.105910590338774,0.5839192678043942,0.041397417389948045,0.3685305920777147,0.1237344608178171,-0.6013503963364654,0.6980348750630986,-0.10446075159574741,0.3362953341243258,0.051637767612817805,6.820228213506892,6.865148963650953,6.8789994881468,6.8789995586291495
1.8291987923929267,8.746290351036025,5.555741355874107,1.833556045613687,6.895980287172757,-0.13842804127284056,-0.003391041901179251,0.3706799785844076,0.12007598018857694,-0.6008085007939166,0.6980023336870642,-0.2667259967163977,0.5980613541076628,0.04318973562127862,6.878966870672694,6.878966224564816,6.878999508983212,6.878999573507196
1.8532371697621544,8.912058527509846,5.552413770379511,1.8334745304687925,6.679815432938191,-0.8603693327662508,-0.04527238887230045,0.3750096580512885,0.11355483870597083,-0.6004253053132582,0.6971101116139811,-0.2671580741324717,0.5981054455450854,0.04318984499682909,6.878850139332223,6.8788517116306584,6.878999576077813,6.878999632326056
1.8811439844154327,9.098470898714956,5.528403602876637,1.8322111223036228,6.416018444119055,-1.693553555709273,-0.09031114229663406,0.3800078257284058,0.1059727927818173,-0.5999375482246007,0.6960163488062384,-0.26766904412932224,0.5991247881352411,0.04318948943655842,6.8594243783525455,6.865351740452687,6.878999559747546,6.878999617990104
1.9090507990687111,9.277521536246999,5.481141917692056,1.8296908259944267,6.137708498782332,-2.5197677524251367,-0.13156331830562568,0.3849833452306052,0.09836923557093205,-0.5993989241985058,0.6948613149817736,-0.29298634928701245,0.7379714188061614,0.04189535702610299,6.860329223948286,6.865453278120066,6.878999540728598,6.878999601433639
1.9369576137219895,9.448805429718364,5.410823226055818,1.826019312855304,5.844619917430404,-3.3397550681297274,-0.16883721539216492,0.39112735948119015,0.08928433283380315,-0.5982960551221076,0.693606175724885,-0.31503946741018063,0.8725912046250844,0.04077661012605631,6.867702066439436,6.872956505805345,6.878999520539996,6.8789995838410904
1.9648644283752679,9.611910154472952,5.317621300382176,1.8213076039787799,5.533900959666857,-4.152121730018157,-0.20051973414766444,0.39837638400087383,0.07877287413214322,-0.5965835634786029,0.6922276668590689,-0.3377294749809979,0.9449281086582315,0.039629395686695254,6.8667560624419615,6.872923055648221,6.87899949914882,6.8789995652063345
1.9927712430285462,9.76634370286397,5.201748808844705,1.815711736923595,5.203233711105669,-4.954437599891835,-0.2253266448088234,0.40619087892038475,0.06743202588533402,-0.5945782778360665,0.690607387227165,-0.3642758860586614,1.0213543567262544,0.03828294296228687,6.865486761387308,6.87225860403906,6.8789994764947,6.878999545462295
2.020678057681825,9.911549381637483,5.06348623703329,1.8094235880104734,4.851272380721871,-5.745245986993517,-0.2428449131965932,0.41459076448785254,0.05520136200150644,-0.5922679251368015,0.6886842618276875,-0.39338649933709874,1.1058641893789773,0.03680443295299944,6.864169699759684,6.871577649298179,6.878999452539942,6.878999524562638
